Asset_Code,Descr,LocDesc,FeatureCode,Condition,Inspected,Status,Quantity,Age,Material,Other,Comments,Area,Department,Division,PersResp,Install yr,Useful Life,Estimated RUL,RplmtCst,ConditionBasis,ResidValue,DispDate,Risk,CnsqOfFail,DatLastAss,FollowUp,EditTag,Record Drawing,Replacement Year,CostLookup,Replace1,Replace2, Replace3, Replace4,Cost Factor,Unit Cost,Edit Tag
LO-WWC-MHWW-MHSA-00114,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00115,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00116,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00117,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00118,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00119,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00120,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00121,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00122,MANHOLE SANITARY,,MHSA,4.0,,active,1.0,,,,,,,,,,80.0,26.0,9300.0,Detailed,,,,,,,,,,MHSA,2046.0,2126.0,2206.0,2286.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00123,MANHOLE SANITARY,,MHSA,5.0,,active,1.0,,,,,,,,,,80.0,14.0,9300.0,Detailed,,,,,,,,,,MHSA,2034.0,2114.0,2194.0,2274.0,,9300.0,Original
LO-WWC-MHWW-MHSA-00124,MANHOLE SANITARY,,MHSA,3.0,,active,1.0,,,,,,,,,,80.0,40.0,9300.0,Detailed,,,,,,,,,,MHSA,2060.0,2140.0,2220.0,2300.0,,9300.0,Original
LO-WWC-TRFWW-WWSPMP-00001,Submersible Pump,LO-WWC-TRFWW-WWCTF-00001,WWSPMP,4.0,,active,1.0,,,,Pump 1,,,,,,20.0,7.0,23250.0,Detailed,,,,,,,,,,WWSPMP,2027.0,2047.0,2067.0,2087.0,,23250.0,Original
LO-WWC-TRFWW-WWSPMP-00002,Submersible Pump,LO-WWC-TRFWW-WWCTF-00001,WWSPMP,4.0,,active,1.0,,,,pump 2,,,,,,20.0,7.0,23250.0,Detailed,,,,,,,,,,WWSPMP,2027.0,2047.0,2067.0,2087.0,,23250.0,Original
LO-WWC-TRFWW-WWSPMP-00003,Submersible Pump,LO-WWC-TRFWW-WWCTF-00001,WWSPMP,5.0,,active,1.0,,,,pump 3,,,,,,20.0,3.0,23250.0,Detailed,,,,,,,,,,WWSPMP,2023.0,2043.0,2063.0,2083.0,,23250.0,Original
LO-WWC-TRFWW-WWSPMP-00004,Submersible Pump,LO-WWC-TRFWW-WWCTF-00001,WWSPMP,5.0,,active,1.0,,,,pump 4,,,,,,20.0,3.0,23250.0,Detailed,,,,,,,,,,WWSPMP,2023.0,2043.0,2063.0,2083.0,,23250.0,Original
LO-WWC-TRFWW-WWBSC-00001,Bar Screen Chamber,LO-WWC-TRFWW-WWCTF-00001,WWBSC,2.0,,active,1.0,,,,Bar screen,,,,,,75.0,50.0,15500.0,Detailed,,,,,,,,,,WWBSC,2070.0,2145.0,2220.0,2295.0,,15500.0,Original
LO-WWC-TRFWW-WWFLME-00001,Flow Meter,LO-WWC-TRFWW-WWCTF-00001,WWFLME,4.0,,active,1.0,,,,Flow meter,,,,,,75.0,25.0,3875.0,Detailed,,,,,,,,,,WWFLME,2045.0,2120.0,2195.0,2270.0,,3875.0,Original
LO-WWC-TRFWW-WWTFBLD-00001,Building,LO-WWC-TRFWW-WWCTF-00001,WWTFBLD,4.0,,active,1.0,,,,building,,,,,,75.0,25.0,1550000.0,Detailed,,,,,,,,,,WWTFBLD,2045.0,2120.0,2195.0,2270.0,,1550000.0,Original
LO-WWC-TRFWW-WWOFS-00001,Office Furniture and Supplies,LO-WWC-TRFWW-WWCTF-00001,WWOFS,1.0,,active,1.0,,,,furniture,,,,,,75.0,62.0,38750.0,Detailed,,,,,,,,,,WWOFS,2082.0,2157.0,2232.0,2307.0,,38750.0,Original
LO-WWC-TRFWW-WWLAB-00001,Lab Equipment,LO-WWC-TRFWW-WWCTF-00001,WWLAB,3.0,,active,1.0,,,,lab equipm,,,,,,75.0,38.0,15500.0,Detailed,,,,,,,,,,WWLAB,2058.0,2133.0,2208.0,2283.0,,15500.0,Original
LO-WWC-TRFWW-WWELECM-00001,Electric Motor ,LO-WWC-TRFWW-WWCTF-00001,WWELECM,5.0,,active,1.0,,,,motor 1,,,,,,75.0,13.0,3875.0,Detailed,,,,,,,,,,WWELECM,2033.0,2108.0,2183.0,2258.0,,3875.0,Original
LO-WWC-TRFWW-WWELECM-00002,Electric Motor ,LO-WWC-TRFWW-WWCTF-00001,WWELECM,4.0,,active,1.0,,,,motor 2,,,,,,75.0,25.0,3875.0,Detailed,,,,,,,,,,WWELECM,2045.0,2120.0,2195.0,2270.0,,3875.0,Original
LO-WWC-TRFWW-WWOXDI-00001,Oxidation Ditch,LO-WWC-TRFWW-WWCTF-00001,WWOXDI,4.0,,active,1.0,,,,ox. ditch,,,,,,75.0,25.0,38750.0,Detailed,,,,,,,,,,WWOXDI,2045.0,2120.0,2195.0,2270.0,,38750.0,Original
LO-WWC-TRFWW-WWPADAE-00001,Paddle Aerators ,LO-WWC-TRFWW-WWCTF-00001,WWPADAE,4.0,,active,1.0,,,,paddle aer,,,,,,75.0,25.0,62000.0,Detailed,,,,,,,,,,WWPADAE,2045.0,2120.0,2195.0,2270.0,,62000.0,Original
LO-WWC-TRFWW-WWCLAR-00001,Clarifier,LO-WWC-TRFWW-WWCTF-00001,WWCLAR,3.0,,active,1.0,,,,clarifier,,,,,,75.0,38.0,775000.0,Detailed,,,,,,,,,,WWCLAR,2058.0,2133.0,2208.0,2283.0,,775000.0,Original
LO-WWC-TRFWW-WWCTF-00001,Wastewater Treatment Facility,LO-WWC-TRFWW-WWCTF-00001,WWCTF,0.0,,active,1.0,,,,wwtf,,,,,,60.0,60.0,1550000.0,Unknown,,,,,,,,,,WWCTF,2080.0,2140.0,2200.0,2260.0,,1550000.0,Original
LO-WWC-TRFWW-WWSDB-00001,Sludge Drying Bed,LO-WWC-TRFWW-WWCTF-00001,WWSDB,4.0,,active,1.0,,,,sludge bed,,,,,,75.0,25.0,38750.0,Detailed,,,,,,,,,,WWSDB,2045.0,2120.0,2195.0,2270.0,,38750.0,Original
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,RRCB-A,2.0,,,,,,,,,,,,,,,,Detailed,,,,,,,,,,,,,,,,,
